ID,Day,Date,Time,Latitude,Longitude,DepthInKilo,Magnitude,Quality,DistanceInKilo,Direction,Volcano
1072,Thursday,29/09/2016,20:30:03,63.623,-19.139,0.1,0.2,99,5.2,NNW,Hábunga
1073,Thursday,29/09/2016,20:22:53,63.628,-19.129,0.1,1.3,99,5.6,NNW,Hábunga
1074,Thursday,29/09/2016,20:12:46,63.623,-19.131,0.1,0.7,99,5,NNW,Hábunga
1075,Thursday,29/09/2016,20:10:26,63.622,-19.133,0.1,0.5,99,4.9,NNW,Hábunga
1076,Thursday,29/09/2016,20:08:53,63.618,-19.125,0.1,1.6,99,4.4,NNW,Hábunga
1077,Thursday,29/09/2016,20:03:06,63.625,-19.132,0.1,1,99,5.2,NNW,Hábunga
1078,Thursday,29/09/2016,19:53:20,63.623,-19.127,0.1,1.1,99,4.9,NNW,Hábunga
1079,Thursday,29/09/2016,19:50:12,64.842,-16.884,13.4,0.6,99,16.8,ENE,Kistufell
1080,Thursday,29/09/2016,19:48:27,63.624,-19.116,0.1,1.3,99,5,N,Hábunga
1081,Thursday,29/09/2016,19:47:56,64.78,-16.958,6.8,0.6,99,11.8,E,Kistufell
1082,Thursday,29/09/2016,19:36:50,63.625,-19.1,0.1,2,99,4.9,N,Hábunga
1083,Thursday,29/09/2016,19:36:38,63.889,-22.272,7.5,0.6,99,1.5,S,Fagradalsfjall
1084,Thursday,29/09/2016,19:36:14,63.895,-22.26,7.5,0.4,99,1.1,SE,Fagradalsfjall
1085,Thursday,29/09/2016,19:34:18,63.62,-19.113,0.1,0.3,99,4.4,N,Hábunga
1086,Thursday,29/09/2016,19:32:54,63.855,-22.323,4.9,0.4,99,5.8,SSW,Fagradalsfjall
1087,Thursday,29/09/2016,19:32:37,63.619,-19.118,0.1,1.6,99,4.4,NNW,Hábunga
1088,Thursday,29/09/2016,19:32:31,63.624,-19.123,0.1,0.9,99,5,NNW,Hábunga
1089,Thursday,29/09/2016,19:32:04,63.62,-19.126,0.1,0.4,99,4.6,NNW,Hábunga
1090,Thursday,29/09/2016,19:31:56,63.975,-20.651,8.2,0,99,4.8,N,Þjórsárbrú
1091,Thursday,29/09/2016,19:29:06,64.86,-16.842,9.4,0.6,99,19.4,ENE,Kistufell
1092,Thursday,29/09/2016,19:27:30,63.63,-19.128,0.1,1,99,5.7,NNW,Hábunga
1093,Thursday,29/09/2016,19:24:55,63.615,-19.145,0.2,0.1,99,4.5,NNW,Hábunga
1094,Thursday,29/09/2016,19:23:26,63.625,-19.102,0.1,0.7,99,5,N,Hábunga
1095,Thursday,29/09/2016,19:18:41,63.623,-19.123,0.1,1.6,99,4.9,NNW,Hábunga
1096,Thursday,29/09/2016,19:10:47,63.619,-19.107,0.1,0.8,99,4.4,N,Hábunga
1097,Thursday,29/09/2016,19:05:11,63.654,-19.082,9.9,0.4,99,8.3,N,Hábunga
1098,Thursday,29/09/2016,19:00:49,63.624,-19.116,0.1,0.3,99,5,N,Hábunga
1099,Thursday,29/09/2016,18:58:59,63.626,-19.124,0.1,0.7,99,5.3,NNW,Hábunga
1100,Thursday,29/09/2016,18:57:22,63.627,-19.128,0.1,0.6,99,5.4,NNW,Hábunga
1101,Thursday,29/09/2016,18:56:24,63.624,-19.118,0.1,0.6,99,5,N,Hábunga
1102,Thursday,29/09/2016,18:49:44,63.622,-19.118,0.1,0.6,99,4.8,N,Hábunga
1103,Thursday,29/09/2016,18:47:18,63.627,-19.106,0.1,0.2,99,5.2,N,Hábunga
1104,Thursday,29/09/2016,18:30:33,63.624,-19.129,0.1,0.5,99,5.1,NNW,Hábunga
1105,Thursday,29/09/2016,18:19:05,63.623,-19.112,0,1,99,4.8,N,Hábunga
1106,Thursday,29/09/2016,18:16:14,63.621,-19.122,0.1,0.5,99,4.7,NNW,Hábunga
1107,Thursday,29/09/2016,18:04:51,63.627,-19.128,0,0.6,99,5.4,NNW,Hábunga
1108,Thursday,29/09/2016,18:03:59,63.936,-20.774,3.8,1,99,5.9,W,Þjórsárbrú
1109,Thursday,29/09/2016,18:03:18,63.627,-19.096,0.1,0.2,99,5.2,N,Hábunga
1110,Thursday,29/09/2016,17:54:14,64.433,-17.64,1.1,1.5,90.01,10.1,SE,Hamarinn
1111,Thursday,29/09/2016,17:53:56,63.624,-19.129,0.1,2.3,99,5.1,NNW,Hábunga
1112,Thursday,29/09/2016,17:50:25,65.023,-16.666,3.9,0.9,99,3.3,WSW,Dreki
1113,Thursday,29/09/2016,17:46:06,63.624,-19.124,0,0.5,99,5,NNW,Hábunga
1114,Thursday,29/09/2016,17:42:56,63.622,-19.104,0.1,0.3,99,4.7,N,Hábunga
1115,Thursday,29/09/2016,17:26:02,63.621,-19.119,0.1,1.8,99,4.6,NNW,Hábunga
1116,Thursday,29/09/2016,17:25:37,63.63,-19.109,0.1,0.2,99,5.6,N,Hábunga
1117,Thursday,29/09/2016,17:23:33,64.652,-17.103,2.9,0.6,99,15.2,SSE,Kistufell
1118,Thursday,29/09/2016,17:16:00,63.618,-19.129,0.1,0.3,99,4.5,NNW,Hábunga
1119,Thursday,29/09/2016,17:14:04,63.625,-19.12,0.1,0.5,99,5.1,N,Hábunga
1120,Thursday,29/09/2016,17:13:09,63.629,-19.119,1.7,0,99,5.5,N,Hábunga
1121,Thursday,29/09/2016,17:10:33,63.625,-19.094,0.1,0.3,99,5,N,Hábunga
1122,Thursday,29/09/2016,17:09:41,63.617,-19.118,0.1,0,99,4.2,NNW,Hábunga
1123,Thursday,29/09/2016,17:07:24,63.633,-19.132,0.1,0.2,99,5.9,E,Goðabunga
1124,Thursday,29/09/2016,17:04:28,63.626,-19.13,0.1,0.1,99,5.3,NNW,Hábunga
1125,Thursday,29/09/2016,17:01:07,63.63,-19.127,2.7,0.1,99,5.8,NNW,Hábunga
1126,Thursday,29/09/2016,16:59:35,63.62,-19.15,0.1,0.3,99,5.1,NNW,Hábunga
1127,Thursday,29/09/2016,16:56:33,63.627,-19.086,0.1,0.4,99,5.3,N,Hábunga
1128,Thursday,29/09/2016,16:55:30,63.632,-19.115,0.1,0.9,99,5.8,N,Hábunga
1129,Thursday,29/09/2016,16:55:20,63.623,-19.104,0.1,1.3,99,4.7,N,Hábunga
1130,Thursday,29/09/2016,16:52:55,63.635,-19.115,0,0.5,99,6.1,N,Hábunga
1131,Thursday,29/09/2016,16:52:42,63.633,-19.123,0.1,0.3,99,6,N,Hábunga
1132,Thursday,29/09/2016,16:47:43,63.628,-19.125,0.1,1.2,99,5.5,NNW,Hábunga
1133,Thursday,29/09/2016,16:47:40,63.624,-19.114,2.1,0.4,99,4.9,N,Hábunga
1134,Thursday,29/09/2016,16:46:04,63.618,-19.093,16.5,0.5,99,4.2,N,Hábunga
1135,Thursday,29/09/2016,16:44:57,63.617,-19.141,0,1.6,99,4.6,NNW,Hábunga
1136,Thursday,29/09/2016,16:44:33,63.606,-19.146,0.1,0.2,99,3.7,NW,Hábunga
1137,Thursday,29/09/2016,16:42:36,63.622,-19.133,0,1.9,99,5,NNW,Hábunga
1138,Thursday,29/09/2016,16:41:26,63.63,-19.09,0.1,0.3,99,5.6,N,Hábunga
1139,Thursday,29/09/2016,16:40:24,63.624,-19.125,0.1,1.2,99,5.1,NNW,Hábunga
1140,Thursday,29/09/2016,16:38:30,63.626,-19.135,0,0.8,99,5.4,NNW,Hábunga
1141,Thursday,29/09/2016,16:37:47,63.624,-19.101,0,0.6,99,4.9,N,Hábunga
1142,Thursday,29/09/2016,16:37:02,63.625,-19.133,0.1,0.8,99,5.3,NNW,Hábunga
1143,Thursday,29/09/2016,16:36:27,63.621,-19.124,1,1.1,99,4.7,NNW,Hábunga
1144,Thursday,29/09/2016,16:36:11,63.623,-19.104,0,2.1,99,4.8,N,Hábunga
1145,Thursday,29/09/2016,16:34:05,63.622,-19.127,0.1,1.5,99,4.9,NNW,Hábunga
1146,Thursday,29/09/2016,16:33:45,63.625,-19.06,0.1,0.7,99,5.3,NNE,Hábunga
1147,Thursday,29/09/2016,16:31:23,63.625,-19.129,0.1,0.5,99,5.2,NNW,Hábunga
1148,Thursday,29/09/2016,16:30:49,63.62,-19.097,0.1,0.2,99,4.5,N,Hábunga
1149,Thursday,29/09/2016,16:28:10,63.623,-19.117,0.1,3,99,4.9,N,Hábunga
1150,Thursday,29/09/2016,16:26:42,63.62,-19.115,0,2.2,99,4.5,N,Hábunga
1151,Thursday,29/09/2016,16:26:02,63.624,-19.122,0.1,0.8,99,5.1,NNW,Hábunga
1152,Thursday,29/09/2016,16:25:23,63.623,-19.118,0.1,2.2,99,4.8,N,Hábunga
1153,Thursday,29/09/2016,16:18:53,63.625,-19.123,0,0.3,99,5.2,NNW,Hábunga
1154,Thursday,29/09/2016,16:10:41,63.627,-19.143,0.1,0.5,99,5.5,ESE,Goðabunga
1155,Thursday,29/09/2016,16:09:05,63.661,-19.223,3.2,0.2,99,2.7,NNE,Goðabunga
1156,Thursday,29/09/2016,16:02:49,63.861,-20.162,9.8,0.7,99,12.2,ENE,Hella
1157,Thursday,29/09/2016,15:55:58,63.624,-19.12,0.1,1.6,99,4.9,NNW,Hábunga
1158,Thursday,29/09/2016,15:55:14,63.619,-19.118,0.1,0.4,99,4.4,NNW,Hábunga
1159,Thursday,29/09/2016,15:54:53,63.619,-19.125,0.1,0.4,99,4.5,NNW,Hábunga
1160,Thursday,29/09/2016,15:54:24,63.621,-19.112,0.1,1.4,99,4.6,N,Hábunga
1161,Thursday,29/09/2016,15:49:31,63.627,-19.064,0.1,0.1,99,5.5,NNE,Hábunga
1162,Thursday,29/09/2016,15:47:49,63.624,-19.112,0.1,0.2,99,4.9,N,Hábunga
1163,Thursday,29/09/2016,15:46:34,64.648,-17.465,2.2,0.1,99,3.1,ENE,Bárðarbunga
1164,Thursday,29/09/2016,15:37:46,63.617,-19.109,0.1,0.2,99,4.1,N,Hábunga
1165,Thursday,29/09/2016,15:33:29,66.627,-17.908,10.6,0.8,99,10.5,NNE,Grímsey
1166,Thursday,29/09/2016,15:05:37,63.629,-19.122,0.1,1.3,99,5.5,N,Hábunga
1167,Thursday,29/09/2016,15:04:07,63.626,-19.128,0.1,0.3,99,5.3,NNW,Hábunga
1168,Thursday,29/09/2016,15:03:53,63.625,-19.081,1,0.3,99,5.1,N,Hábunga
1169,Thursday,29/09/2016,14:54:20,63.619,-19.139,0.1,0.5,99,4.8,NNW,Hábunga
1170,Thursday,29/09/2016,14:53:24,63.625,-19.12,0.1,1.5,99,5.1,NNW,Hábunga
1171,Thursday,29/09/2016,14:52:33,63.622,-19.12,0.1,2,99,4.7,NNW,Hábunga
1172,Thursday,29/09/2016,14:46:25,63.62,-19.107,0.1,0.3,99,4.5,N,Hábunga
1173,Thursday,29/09/2016,14:40:22,63.627,-19.111,0.1,0.4,99,5.2,N,Hábunga
1174,Thursday,29/09/2016,14:37:42,63.623,-19.097,0.1,0.8,99,4.8,N,Hábunga
1175,Thursday,29/09/2016,14:34:42,63.624,-19.125,0.1,1.8,99,5.1,NNW,Hábunga
1176,Thursday,29/09/2016,14:30:11,63.625,-19.109,0.1,0.5,99,5.1,N,Hábunga
1177,Thursday,29/09/2016,14:23:44,63.626,-19.113,0.1,0.5,99,5.2,N,Hábunga
1178,Thursday,29/09/2016,14:23:23,63.622,-19.114,0.1,1.3,99,4.7,N,Hábunga
1179,Thursday,29/09/2016,14:22:22,65.599,-16.643,7.3,0.5,99,13.6,SSE,Krafluvirkjun
1180,Thursday,29/09/2016,14:20:20,64.264,-21.368,2.8,0.6,99,12,W,Þingvellir
1181,Thursday,29/09/2016,14:14:57,63.618,-19.127,0.1,0.6,99,4.4,NNW,Hábunga
1182,Thursday,29/09/2016,14:12:02,63.619,-19.123,0.1,1.4,99,4.5,NNW,Hábunga
1183,Thursday,29/09/2016,13:57:26,63.624,-19.121,0.1,0.7,99,5,NNW,Hábunga
1184,Thursday,29/09/2016,13:51:19,65.65,-16.857,5,0.4,99,8.4,SSW,Krafluvirkjun
1185,Thursday,29/09/2016,13:36:38,64.648,-17.525,3.1,1.5,99,0.9,N,Bárðarbunga
1186,Thursday,29/09/2016,13:35:59,63.624,-19.143,0.1,0.9,99,5.3,NNW,Hábunga
1187,Thursday,29/09/2016,13:32:32,63.623,-19.123,0.1,1.6,99,4.9,NNW,Hábunga
1188,Thursday,29/09/2016,13:19:13,63.642,-19.053,0,1.8,99,7.3,NNE,Hábunga
1189,Thursday,29/09/2016,13:17:44,63.625,-19.128,0.1,0.3,99,5.2,NNW,Hábunga
1190,Thursday,29/09/2016,13:15:07,63.646,-19.054,0,1.2,99,7.7,NNE,Hábunga
1191,Thursday,29/09/2016,13:10:16,64.669,-17.529,2.6,1.9,99,3.1,N,Bárðarbunga
1192,Thursday,29/09/2016,13:09:35,63.617,-19.1,0.1,1.3,99,4.1,N,Hábunga
1193,Thursday,29/09/2016,13:03:53,64.633,-17.53,1.1,0,99,0.8,S,Bárðarbunga
1194,Thursday,29/09/2016,12:58:40,63.62,-19.09,0.1,0.7,99,4.5,N,Hábunga
1195,Thursday,29/09/2016,12:58:04,63.62,-19.111,0.1,2.2,99,4.4,N,Hábunga
1196,Thursday,29/09/2016,12:47:48,63.617,-19.112,0,2.3,99,4.2,N,Hábunga
1197,Thursday,29/09/2016,12:36:52,63.623,-19.118,0,2.3,99,4.8,N,Hábunga
1198,Thursday,29/09/2016,12:30:06,63.632,-19.127,0.1,0.3,99,5.9,NNW,Hábunga
1199,Thursday,29/09/2016,12:28:23,63.621,-19.128,0.8,0.3,99,4.8,NNW,Hábunga
1200,Thursday,29/09/2016,12:27:26,63.939,-20.766,4.4,0.3,99,5.6,W,Þjórsárbrú
1201,Thursday,29/09/2016,12:14:28,63.628,-19.111,0.1,0.9,99,5.4,N,Hábunga
1202,Thursday,29/09/2016,12:13:02,63.627,-19.123,0.1,1.2,99,5.4,NNW,Hábunga
1203,Thursday,29/09/2016,12:09:35,63.627,-19.111,0,0.2,99,5.2,N,Hábunga
1204,Thursday,29/09/2016,12:07:39,63.626,-19.124,0.1,0.8,99,5.2,NNW,Hábunga
1205,Thursday,29/09/2016,12:03:53,63.621,-19.108,0,1.5,99,4.5,N,Hábunga
1206,Thursday,29/09/2016,11:58:43,63.619,-19.111,2.4,0,99,4.3,N,Hábunga
1207,Thursday,29/09/2016,11:56:09,63.625,-19.105,0.1,0.3,99,5,N,Hábunga
1208,Thursday,29/09/2016,11:52:59,64.013,-19.552,8.5,0.3,99,6.1,ENE,Hekla
1209,Thursday,29/09/2016,11:51:03,66.027,-18.86,10.4,0.7,99,10.5,WSW,Ólafsfjörður
1210,Thursday,29/09/2016,11:46:11,63.625,-19.111,0.1,0.6,99,5.1,N,Hábunga
1211,Thursday,29/09/2016,11:24:55,63.621,-19.111,0.1,0.2,99,4.6,N,Hábunga
1212,Thursday,29/09/2016,10:58:26,63.624,-19.122,0.1,0.7,99,5,NNW,Hábunga
1213,Thursday,29/09/2016,10:48:19,63.625,-19.111,0.1,0.4,99,5,N,Hábunga
1214,Thursday,29/09/2016,10:42:48,63.618,-19.109,0.1,0.4,99,4.3,N,Hábunga
1215,Thursday,29/09/2016,10:42:25,63.626,-19.118,0.1,0.7,99,5.1,N,Hábunga
1216,Thursday,29/09/2016,10:40:10,65.141,-16.308,9.6,0.8,99,4.2,SSE,Herðubreið
1217,Thursday,29/09/2016,10:29:17,63.623,-19.111,0.1,0.1,99,4.8,N,Hábunga
1218,Thursday,29/09/2016,10:14:44,63.624,-19.113,0.1,0.8,99,5,N,Hábunga
1219,Thursday,29/09/2016,10:02:03,63.621,-19.108,0.1,0.3,99,4.6,N,Hábunga
1220,Thursday,29/09/2016,9:58:45,63.623,-19.118,0.1,0.5,99,4.9,N,Hábunga
1221,Thursday,29/09/2016,9:58:20,63.621,-19.095,0.1,0.6,99,4.6,N,Hábunga
1222,Thursday,29/09/2016,9:52:29,63.649,-19.062,0.1,0.4,99,7.9,NNE,Hábunga
1223,Thursday,29/09/2016,9:41:31,63.227,-24.201,12.6,2,99,35.2,SW,Eldeyjarboði
1224,Thursday,29/09/2016,9:36:45,63.934,-20.777,5.6,0.2,99,6.1,W,Þjórsárbrú
1225,Thursday,29/09/2016,9:32:05,63.87,-22.296,8.6,1,99,3.7,SSW,Fagradalsfjall
1226,Thursday,29/09/2016,9:18:11,63.62,-19.13,0.1,0.6,99,4.7,NNW,Hábunga
1227,Thursday,29/09/2016,8:54:06,63.624,-19.113,0.1,0.6,99,4.9,N,Hábunga
1228,Thursday,29/09/2016,8:49:24,63.626,-19.115,0.1,0.4,99,5.2,N,Hábunga
1229,Thursday,29/09/2016,8:49:05,65.018,-16.678,3.8,0.9,99,4.1,WSW,Dreki
1230,Thursday,29/09/2016,8:47:58,63.624,-19.119,0.1,1.4,99,5,N,Hábunga
1231,Thursday,29/09/2016,8:36:52,63.633,-19.131,0.1,0.4,99,5.9,E,Goðabunga
1232,Thursday,29/09/2016,8:11:50,63.259,-24.21,14.1,2.4,99,32.6,SW,Eldeyjarboði
1233,Thursday,29/09/2016,8:08:11,63.624,-19.117,0.1,1,99,5,N,Hábunga
1234,Thursday,29/09/2016,8:00:13,66.633,-17.919,11.1,1.2,99,10.9,NNE,Grímsey
1235,Thursday,29/09/2016,7:47:24,63.624,-19.116,0.1,1.8,99,5,N,Hábunga
1236,Thursday,29/09/2016,7:34:25,63.882,-22.298,9.5,0.9,99,2.5,SSW,Fagradalsfjall
1237,Thursday,29/09/2016,7:11:15,63.623,-19.1,0.1,0.2,99,4.8,N,Hábunga
1238,Thursday,29/09/2016,7:07:28,66.237,-17.512,10.4,0.6,99,16.7,ENE,Flatey
1239,Thursday,29/09/2016,7:00:23,67.128,-18.818,10,1.7,99,6.4,WSW,Kolbeinsey
1240,Thursday,29/09/2016,6:53:55,63.618,-19.12,0.1,0.3,99,4.3,NNW,Hábunga
1241,Thursday,29/09/2016,6:50:49,63.649,-19.05,0.1,0.8,99,8,NNE,Hábunga
1242,Thursday,29/09/2016,6:48:02,63.882,-22.295,9.3,0.9,99,2.5,SSW,Fagradalsfjall
1243,Thursday,29/09/2016,6:47:19,63.626,-19.105,0.1,0.6,99,5.1,N,Hábunga
1244,Thursday,29/09/2016,6:46:20,63.624,-19.116,0.1,0.9,99,5,N,Hábunga
1245,Thursday,29/09/2016,6:45:03,63.624,-19.126,0.1,2.6,99,5.1,NNW,Hábunga
1246,Thursday,29/09/2016,6:43:00,63.628,-19.124,0.1,0.6,99,5.4,NNW,Hábunga
1247,Thursday,29/09/2016,6:39:45,63.623,-19.128,0.1,0.1,99,5,NNW,Hábunga
1248,Thursday,29/09/2016,6:34:30,63.624,-19.133,0.1,1,99,5.2,NNW,Hábunga
1249,Thursday,29/09/2016,6:32:06,63.646,-19.056,0.1,1.6,99,7.6,NNE,Hábunga
1250,Thursday,29/09/2016,6:15:20,63.63,-19.102,0.4,0.1,99,5.6,N,Hábunga
1251,Thursday,29/09/2016,6:14:35,63.647,-19.058,0.1,1.5,99,7.7,NNE,Hábunga
1252,Thursday,29/09/2016,6:08:41,64.89,-16.803,2.8,0.1,99,18.9,SSW,Dreki
1253,Thursday,29/09/2016,5:56:40,63.614,-19.104,0.1,0.3,99,3.8,N,Hábunga
1254,Thursday,29/09/2016,5:54:00,64.052,-21.394,3.7,0.4,99,1.6,N,Hellisheiði
1255,Thursday,29/09/2016,5:53:31,63.623,-19.116,0.1,0.5,99,4.8,N,Hábunga
1256,Thursday,29/09/2016,5:35:35,65.033,-16.536,6.4,0.4,99,3.3,E,Dreki
1257,Thursday,29/09/2016,5:34:50,65.031,-16.537,6.3,0.9,99,3.3,ESE,Dreki
1258,Thursday,29/09/2016,5:32:21,65.031,-16.535,6.3,0.7,99,3.3,ESE,Dreki
1259,Thursday,29/09/2016,5:31:36,63.639,-19.108,0,0.5,99,6.6,N,Hábunga
1260,Thursday,29/09/2016,5:29:56,63.625,-19.113,0.1,0.2,99,5,N,Hábunga
1261,Thursday,29/09/2016,5:19:58,63.945,-21.122,7.4,0.1,99,5.8,W,Selfoss
1262,Thursday,29/09/2016,5:19:25,63.886,-22.275,4.3,1.2,99,1.9,S,Fagradalsfjall
1263,Thursday,29/09/2016,5:18:46,63.889,-22.271,0.9,0.5,99,1.4,S,Fagradalsfjall
1264,Thursday,29/09/2016,5:09:44,66.623,-17.891,10.5,1,99,10.5,NNE,Grímsey
1265,Thursday,29/09/2016,5:07:44,63.636,-19.107,0,0.4,99,6.3,N,Hábunga
1266,Thursday,29/09/2016,5:07:15,63.632,-19.109,0,1,99,5.8,N,Hábunga
1267,Thursday,29/09/2016,4:34:11,64.823,-16.885,6.5,0.6,99,16,ENE,Kistufell
1268,Thursday,29/09/2016,4:32:58,63.623,-19.095,0.1,0.5,99,4.8,N,Hábunga
1269,Thursday,29/09/2016,4:28:49,66.636,-17.907,10.7,1,99,11.4,NNE,Grímsey
1270,Thursday,29/09/2016,4:04:43,66.625,-17.936,12.2,1,99,9.8,NNE,Grímsey
1271,Thursday,29/09/2016,3:57:58,63.632,-19.22,1.3,0.9,99,1.7,ESE,Goðabunga
1272,Thursday,29/09/2016,3:47:20,63.901,-21.816,7.8,0.7,99,12.2,S,Helgafell
1273,Thursday,29/09/2016,3:43:36,65.123,-16.349,7.5,0.4,99,4.3,NNE,Herðubreiðarfjöll
1274,Thursday,29/09/2016,3:42:50,63.627,-19.12,0.1,0.7,99,5.3,N,Hábunga
1275,Thursday,29/09/2016,3:20:36,63.623,-19.116,0.1,1.8,99,4.9,N,Hábunga
1276,Thursday,29/09/2016,3:19:58,63.622,-19.122,0.1,1.7,99,4.8,NNW,Hábunga
1277,Thursday,29/09/2016,3:15:40,66.628,-17.89,9.9,1,99,11,NNE,Grímsey
1278,Thursday,29/09/2016,3:04:51,63.63,-19.106,0.1,0.2,99,5.5,N,Hábunga
1279,Thursday,29/09/2016,2:50:07,64.827,-16.873,3.9,0.9,99,16.7,ENE,Kistufell
1280,Thursday,29/09/2016,2:30:43,63.634,-19.217,0.4,0.5,99,1.8,ESE,Goðabunga
1281,Thursday,29/09/2016,2:29:39,63.63,-19.121,0,0.5,99,5.6,N,Hábunga
1282,Thursday,29/09/2016,2:01:11,64.623,-17.473,2.8,0.3,99,3.3,SE,Bárðarbunga
1283,Thursday,29/09/2016,1:55:09,65.028,-16.674,3.9,0.6,99,3.4,WSW,Dreki
1284,Thursday,29/09/2016,1:47:38,63.625,-19.102,0.1,0.4,99,5,N,Hábunga
1285,Thursday,29/09/2016,1:47:10,63.623,-19.12,0.1,1.3,99,4.9,NNW,Hábunga
1286,Thursday,29/09/2016,1:39:47,65.026,-16.678,4.3,0.2,99,3.7,WSW,Dreki
1287,Thursday,29/09/2016,1:18:07,64.654,-17.136,11.8,0.1,99,14.5,SSE,Kistufell
1288,Thursday,29/09/2016,1:15:34,64.727,-17.816,3.2,0.8,99,12.1,E,Nýidalur
1289,Thursday,29/09/2016,1:09:25,63.626,-19.13,0.1,0.6,99,5.3,NNW,Hábunga
1290,Thursday,29/09/2016,1:00:19,64.782,-16.915,4.4,0.3,99,13.9,E,Kistufell
1291,Thursday,29/09/2016,23:59:27,63.627,-19.083,0.1,0.9,99,5.3,N,Hábunga
1292,Thursday,29/09/2016,23:56:19,63.614,-19.142,0.7,0.6,99,4.3,NNW,Hábunga
1293,Thursday,29/09/2016,23:54:48,63.621,-19.109,0.1,0.4,99,4.6,N,Hábunga
1294,Thursday,29/09/2016,23:54:20,63.628,-19.121,0.1,0.8,99,5.4,N,Hábunga
1295,Thursday,29/09/2016,23:53:33,63.62,-19.115,0.1,2.5,99,4.5,N,Hábunga
1296,Thursday,29/09/2016,23:48:12,63.622,-19.105,0.1,0.1,99,4.7,N,Hábunga
1297,Thursday,29/09/2016,23:41:55,63.623,-19.119,0.1,0.3,99,4.9,N,Hábunga
1298,Thursday,29/09/2016,23:31:37,63.621,-19.131,0.1,0.7,99,4.8,NNW,Hábunga
1299,Thursday,29/09/2016,23:30:07,63.618,-19.126,0.1,0.1,99,4.4,NNW,Hábunga
1300,Thursday,29/09/2016,23:27:20,63.622,-19.139,0.1,1.1,99,5,NNW,Hábunga
1301,Thursday,29/09/2016,23:26:10,63.62,-19.131,0.1,1.2,99,4.7,NNW,Hábunga
1302,Thursday,29/09/2016,23:26:08,63.867,-21.963,7.4,0.6,99,5.5,ESE,Krýsuvík
1303,Thursday,29/09/2016,23:25:19,63.623,-19.12,0.1,0.3,99,4.9,NNW,Hábunga
1304,Thursday,29/09/2016,23:23:32,63.622,-19.113,0.1,0.4,99,4.7,N,Hábunga
1305,Thursday,29/09/2016,23:23:04,63.637,-19.132,0.1,1,99,5.8,E,Goðabunga
1306,Thursday,29/09/2016,23:22:11,63.628,-19.127,0.1,0.7,99,5.5,NNW,Hábunga
1307,Thursday,29/09/2016,23:21:36,63.654,-19.085,8.3,0.5,99,8.2,N,Hábunga
1308,Thursday,29/09/2016,23:15:30,63.626,-19.119,0.1,0.9,99,5.2,N,Hábunga
1309,Thursday,29/09/2016,23:13:25,63.627,-19.115,0.1,0.2,99,5.3,N,Hábunga
1310,Thursday,29/09/2016,23:12:40,63.682,-19.115,6.2,0.5,99,8.1,NE,Goðabunga
1311,Thursday,29/09/2016,23:12:05,63.624,-19.117,0.1,0.5,99,4.9,N,Hábunga
1312,Thursday,29/09/2016,22:59:25,63.623,-19.128,0.1,0.5,99,5,NNW,Hábunga
1313,Thursday,29/09/2016,22:58:11,63.617,-19.137,0.1,0.3,99,4.5,NNW,Hábunga
1314,Thursday,29/09/2016,22:57:57,63.631,-19.107,0.1,0.2,99,5.7,N,Hábunga
1315,Tuesday,4/10/2016,22:37:09,64.062,-21.435,6.7,1,99,3.2,E,Litla Kaffist
1316,Tuesday,4/10/2016,20:30:59,66.647,-17.914,9.2,1.1,99,12.5,NNE,Grímsey
1317,Tuesday,4/10/2016,19:34:34,66.64,-17.936,10.3,1.3,99,11.4,NNE,Grímsey
1318,Tuesday,4/10/2016,19:34:28,66.633,-17.942,10.9,1.2,99,10.6,NNE,Grímsey
1319,Tuesday,4/10/2016,19:05:00,66.635,-17.95,10.6,2.1,99,10.7,NNE,Grímsey
1320,Tuesday,4/10/2016,16:27:29,66.237,-18.344,7.5,1.2,99,7.9,NNW,Gjögurtá
1321,Tuesday,4/10/2016,15:25:50,65.033,-16.692,4.8,1.4,99,4.1,W,Dreki
1322,Tuesday,4/10/2016,13:33:08,63.632,-19.263,4.5,1.1,99,1.1,SW,Goðabunga
1323,Tuesday,4/10/2016,12:39:42,63.62,-19.079,0.1,0.3,99,4.5,NNE,Hábunga
1324,Tuesday,4/10/2016,12:37:56,63.621,-19.097,0.1,1.9,99,4.6,N,Hábunga
1325,Tuesday,4/10/2016,11:45:00,63.582,-18.807,0.1,0.4,99,14.5,E,Hábunga
1326,Tuesday,4/10/2016,11:24:21,66.582,-17.797,9.8,1.2,99,10.4,ENE,Grímsey
1327,Tuesday,4/10/2016,9:26:11,63.97,-22.191,12,0.6,99,3.3,NNW,Keilir
1328,Tuesday,4/10/2016,9:25:14,63.885,-22.3,0.1,1.8,99,2.3,SW,Fagradalsfjall
1329,Tuesday,4/10/2016,9:20:10,64,-22.126,5.8,0.8,99,6.1,SW,Straumsví­k
1330,Tuesday,4/10/2016,8:44:20,66.279,-17.53,13.7,1.4,99,18.7,NE,Flatey
1331,Tuesday,4/10/2016,8:42:44,66.277,-17.538,14.4,2.4,99,18.3,NE,Flatey
1332,Tuesday,4/10/2016,7:31:46,66.253,-16.439,8.8,1.5,99,5.4,S,Kópasker
1333,Tuesday,4/10/2016,6:41:58,64.615,-17.49,12.3,1.3,99,3.3,SSE,Bárðarbunga
1334,Tuesday,4/10/2016,6:18:58,63.982,-20.695,9.9,0.9,99,4.4,SSW,Hestfjall
